,id,data_lancamento,preco_venda_unidade,padrao_unidade,qtd_unidades,incorporadora,municipio,lati,long
1007,68,2024-11-01,372500,econômico,204,Areia Habitar,são paulo,-23.45255122040303,-46.51603356881175
1008,89,2024-11-01,334000,econômico,211,Jardim Urbanismo,rio de janeiro,-23.079662031397493,-43.52504371130054
1009,95,2024-11-01,912000,médio padrão,50,Areia Desenvolvimento,são paulo,-23.36655494940278,-46.46989715609401
1010,105,2024-11-01,363500,econômico,137,Vale Urbanismo,são paulo,-23.436655777310676,-46.350691146463284
1011,109,2024-11-01,794500,médio padrão,108,Cedro Construtora,são paulo,-23.396351440552152,-46.77069658571563
1012,111,2024-11-01,357000,econômico,350,Areia Habitar,são paulo,-23.547329772513528,-46.464414066172246
1013,116,2024-11-01,383500,econômico,166,Cedro Empreendimentos,belo horizonte,-19.987893837542558,-44.02448210780409
1014,134,2024-11-01,353000,econômico,235,Lua Construtora,belo horizonte,-19.76153511113769,-44.055389559544544
1015,136,2024-11-01,339000,econômico,286,Parque Incorp,rio de janeiro,-22.844102408171523,-43.212779902480435
1016,139,2024-11-01,357500,econômico,350,Verde Desenvolvimento,são paulo,-23.538554781813378,-46.67497301230636
1017,210,2024-11-01,374000,econômico,223,Bosque Living,belo horizonte,-19.81400508625192,-44.017320983313475
1018,215,2024-11-01,365000,econômico,320,Cedro Construtora,são paulo,-23.78921334001242,-46.61374840592803
1019,224,2024-11-01,737500,médio padrão,149,Parque Novas Cidades,são paulo,-23.421030405017408,-46.381139706797185
1020,229,2024-11-01,331500,econômico,208,Bosque Living,belo horizonte,-20.031001456389234,-44.051218939726915
1021,237,2024-11-01,331000,econômico,248,Nuvem Empreendimentos,rio de janeiro,-22.873135694616504,-43.21368221431954
1022,254,2024-11-01,810500,médio padrão,147,Ipê Construtora,belo horizonte,-19.806403539546835,-44.03382207234512
1023,264,2024-11-01,314500,econômico,251,Jacarandá Residencial,são paulo,-23.512337346839725,-46.46940209920555
1024,266,2024-11-01,312000,econômico,228,Vale Urbanismo,são paulo,-23.742268033669998,-46.47053890501452
1025,285,2024-11-01,377500,econômico,177,Cedro Empreendimentos,belo horizonte,-19.77706101318003,-44.0262451978219
1026,316,2024-11-01,313000,econômico,149,Jardim Residencial,são paulo,-23.683947695883493,-46.51889037517778
1027,319,2024-11-01,297500,econômico,204,Ipê Empreendimentos,belo horizonte,-20.015230340404226,-43.8787267529433
1028,334,2024-11-01,373000,econômico,152,Rio Living,são paulo,-23.744227875501604,-46.76884345595634
1029,353,2024-11-01,366500,econômico,288,Ipê Empreendimentos,belo horizonte,-20.015794242599636,-43.867591953068946
1030,355,2024-11-01,925500,médio padrão,141,Lua Residencial,rio de janeiro,-22.87119433459808,-43.54573810682005
1031,360,2024-11-01,935000,médio padrão,104,Lua Desenvolvimento,belo horizonte,-19.840504477639424,-43.853322021887955
1032,362,2024-11-01,314500,econômico,224,Arvoredo Living,são paulo,-23.4208952493463,-46.42202041754765
1033,376,2024-11-01,375000,econômico,235,Cedro Empreendimentos,belo horizonte,-19.906705369128108,-43.878416294016745
1034,379,2024-11-01,350000,econômico,274,Jardim Residencial,belo horizonte,-19.79570005960061,-44.04061608198694
1035,388,2024-11-01,370000,econômico,186,Ventura Urbanismo,belo horizonte,-19.873743465841336,-43.93391378289144
1036,418,2024-11-01,387000,econômico,168,Jardim Urbanismo,rio de janeiro,-22.952126720628648,-43.379719578024094
1037,435,2024-11-01,370000,econômico,298,Lua Construtora,belo horizonte,-19.9683864432467,-43.9849906287742
1038,448,2024-11-01,914500,médio padrão,106,Cedro Construtora,são paulo,-23.548596566586227,-46.74460607929231
1039,461,2024-11-01,280000,econômico,350,Cedro Construtora,são paulo,-23.760202553826407,-46.36402450910174
1040,466,2024-11-01,795500,médio padrão,68,Lua Residencial,belo horizonte,-19.84479996893168,-43.952963412971485
1041,472,2024-11-01,817000,médio padrão,77,Verde Construtora,são paulo,-23.53351956542245,-46.758567239283074
1042,490,2024-11-01,835500,médio padrão,50,Rio Residencial,belo horizonte,-19.867357657238323,-44.03317508279735
1043,499,2024-11-01,331500,econômico,284,Cais Habitar,são paulo,-23.457540292158328,-46.43631796746884
1044,533,2024-11-01,329000,econômico,114,Aurora Novas Cidades,belo horizonte,-20.038383219631303,-44.017764087380876
1045,560,2024-11-01,347500,econômico,204,Verde Construtora,são paulo,-23.409292392217456,-46.83968925544456
1046,568,2024-11-01,371500,econômico,234,Serra Living,são paulo,-23.457123319646122,-46.82275241288604
1047,582,2024-11-01,341000,econômico,186,Serra Desenvolvimento,belo horizonte,-19.98619758797199,-43.8729135811146
1048,583,2024-11-01,754000,médio padrão,142,Arvoredo Living,belo horizonte,-19.986633701668612,-44.0678528727187
1049,585,2024-11-01,412500,econômico,244,Nuvem Empreendimentos,belo horizonte,-20.03399960748777,-43.9155357046599
1050,589,2024-11-01,376500,econômico,285,Serra Desenvolvimento,rio de janeiro,-23.078709546374526,-43.685174718147465
1051,594,2024-11-01,398000,econômico,198,Cedro Construtora,são paulo,-23.361266783909304,-46.75974039551311
1052,607,2024-11-01,368000,econômico,235,Parque Novas Cidades,são paulo,-23.607483785786677,-46.746095744882865
1053,628,2024-11-01,358500,econômico,153,Rio Residencial,belo horizonte,-19.766689234252667,-43.92127077768377
1054,636,2024-11-01,303500,econômico,162,Jacarandá Residencial,são paulo,-23.63929798184652,-46.4314726793394
1055,662,2024-11-01,340000,econômico,98,Verde Construtora,são paulo,-23.791267232277693,-46.6777150054127
1056,674,2024-11-01,354500,econômico,199,Areia Habitar,rio de janeiro,-22.810157024081867,-43.442786592687234
1057,687,2024-11-01,405500,econômico,249,Areia Desenvolvimento,são paulo,-23.52165689357356,-46.8675965633653
1058,688,2024-11-01,418000,econômico,183,Serra Urbanismo,rio de janeiro,-22.77787317354682,-43.723673655615144
1059,695,2024-11-01,295000,econômico,160,Areia Habitar,são paulo,-23.72363638049116,-46.50202279201845
1060,735,2024-11-01,303500,econômico,237,Lua Desenvolvimento,rio de janeiro,-23.007242542968033,-43.595299704937645
1061,739,2024-11-01,880000,médio padrão,50,Cedro Construtora,são paulo,-23.408457074673805,-46.41485325049747
1062,747,2024-11-01,376000,econômico,305,Serra Desenvolvimento,belo horizonte,-19.921631721046225,-44.05816068267224
1063,749,2024-11-01,345500,econômico,217,Areia Realty,belo horizonte,-19.91596109659283,-43.96423332627244
1064,762,2024-11-01,820500,médio padrão,98,Horizonte Novas Cidades,belo horizonte,-20.036180529969343,-43.984342420129316
1065,780,2024-11-01,956500,médio padrão,104,Verde Construtora,são paulo,-23.6164339325284,-46.68568084770942
1066,796,2024-11-01,391500,econômico,236,Cedro Empreendimentos,belo horizonte,-19.77415800744697,-43.890016476450704
1067,797,2024-11-01,350500,econômico,335,Lua Construtora,rio de janeiro,-22.94779054595249,-43.55842049919955
1068,815,2024-11-01,357000,econômico,196,Verde Construtora,rio de janeiro,-23.020413169032004,-43.16792154179293
1069,827,2024-11-01,906500,médio padrão,136,Ventura Urbanismo,rio de janeiro,-22.94294396820431,-43.51866476019332
1070,834,2024-11-01,323000,econômico,202,Serra Urbanismo,belo horizonte,-19.99179998665212,-43.93730025962053
1071,848,2024-11-01,366500,econômico,270,Parque Habitar,são paulo,-23.474465723576895,-46.48819436424802
1072,873,2024-11-01,378000,econômico,219,Lua Residencial,belo horizonte,-19.787530278833053,-44.00937027954907
1073,877,2024-11-01,388500,econômico,123,Vale Urbanismo,são paulo,-23.421355666985257,-46.61465216296541
1074,901,2024-11-01,297500,econômico,216,Parque Habitar,são paulo,-23.633477607759854,-46.42283016146121
1075,902,2024-11-01,371000,econômico,211,Lua Construtora,rio de janeiro,-23.075556492627275,-43.65354211484505
1076,910,2024-11-01,905000,médio padrão,108,Ventura Urbanismo,belo horizonte,-19.76431096067031,-43.94681446082492
1077,921,2024-11-01,340000,econômico,237,Lua Residencial,belo horizonte,-19.897371735334247,-43.91827482433646
1078,922,2024-11-01,914000,médio padrão,120,Jacarandá Residencial,são paulo,-23.56880779707174,-46.858918783981764
1079,926,2024-11-01,353000,econômico,198,Bosque Living,belo horizonte,-20.021081953758987,-43.881502102681615
1080,930,2024-11-01,374000,econômico,220,Vila Realty,são paulo,-23.529262733887514,-46.88313316184478
1081,938,2024-11-01,389500,econômico,252,Areia Realty,belo horizonte,-20.00989584293448,-43.85970690227583
1082,940,2024-11-01,324000,econômico,216,Lua Desenvolvimento,rio de janeiro,-22.838599831902272,-43.57324266589328
1083,944,2024-11-01,322000,econômico,164,Parque Novas Cidades,são paulo,-23.63423301283292,-46.54137333423732
1084,989,2024-11-01,422000,econômico,140,Jardim Desenvolvimento,belo horizonte,-19.777620063154423,-43.97751610001089
1085,991,2024-11-01,352000,econômico,149,Serra Urbanismo,rio de janeiro,-23.086977886618296,-43.20623389111701
1086,1006,2024-11-01,376000,econômico,113,Jacarandá Residencial,são paulo,-23.732086110101775,-46.50740493218854
1087,1007,2024-11-01,884500,médio padrão,180,Rio Residencial,são paulo,-23.67217021350856,-46.54914193771955
1088,1016,2024-11-01,342500,econômico,193,Lua Desenvolvimento,rio de janeiro,-23.03186140609832,-43.25681806820482
1089,1019,2024-11-01,787000,médio padrão,100,Aurora Habitar,belo horizonte,-19.849155943536093,-43.904285570838645
1090,1020,2024-11-01,360000,econômico,282,Horizonte Novas Cidades,rio de janeiro,-23.052238429425156,-43.49163514657529
1091,1022,2024-11-01,968500,médio padrão,50,Jardim Desenvolvimento,belo horizonte,-19.77673437907132,-43.89050507544148
1092,1048,2024-11-01,351500,econômico,269,Lua Residencial,belo horizonte,-20.01831856273963,-43.88350147374387
1093,1052,2024-11-01,378000,econômico,290,Horizonte Novas Cidades,rio de janeiro,-22.855018835099976,-43.292059017241236
1094,1059,2024-11-01,372500,econômico,228,Arvoredo Living,belo horizonte,-19.919474127668824,-43.92923694574032
1095,1061,2024-11-01,288000,econômico,156,Aurora Novas Cidades,são paulo,-23.641235753697465,-46.38182724933958
1096,1067,2024-11-01,318500,econômico,223,Jacarandá Desenvolvimento,rio de janeiro,-22.95161457014889,-43.50791631959803
1097,1069,2024-11-01,986500,médio padrão,84,Areia Habitar,rio de janeiro,-23.094838393584535,-43.352371471552786
1098,1086,2024-11-01,768500,médio padrão,62,Verde Novas Cidades,belo horizonte,-19.94822466297958,-43.94969546673496
1099,1102,2024-11-01,748500,médio padrão,138,Ponte Residencial,são paulo,-23.53153879507887,-46.68955389985849
1100,1121,2024-11-01,304500,econômico,218,Jacarandá Empreendimentos,belo horizonte,-19.806937043290198,-43.9200786847806
1101,1126,2024-11-01,839500,médio padrão,108,Rio Residencial,são paulo,-23.584503775479277,-46.71551026922962
1102,1146,2024-11-01,387500,econômico,101,Serra Living,são paulo,-23.710836611455605,-46.611919795003026
1103,1155,2024-11-01,874000,médio padrão,114,Parque Incorp,rio de janeiro,-22.8701358855295,-43.34088103697847
1104,1157,2024-11-01,930000,médio padrão,85,Rio Residencial,belo horizonte,-19.993830812173044,-44.0079040156103
1105,1162,2024-11-01,750000,médio padrão,149,Vale Novas Cidades,são paulo,-23.7786330649998,-46.87973165266447
1106,1200,2024-11-01,811000,médio padrão,82,Parque Habitar,são paulo,-23.745859344581643,-46.658001335400805
1107,15,2024-12-01,953000,médio padrão,116,Verde Construtora,são paulo,-23.664319559883456,-46.553344573784614
1108,28,2024-12-01,334500,econômico,152,Verde Construtora,rio de janeiro,-22.752668552580456,-43.13124205030881
1109,57,2024-12-01,272500,econômico,187,Bosque Living,belo horizonte,-20.014079923449664,-44.07072410852497
1110,74,2024-12-01,347000,econômico,239,Jardim Desenvolvimento,belo horizonte,-19.907749381155217,-44.07019561845056
1111,75,2024-12-01,319500,econômico,238,Verde Novas Cidades,são paulo,-23.514416897161784,-46.673504006877934
1112,79,2024-12-01,899500,médio padrão,140,Ipê Empreendimentos,belo horizonte,-19.89891012244507,-43.96993122131486
1113,87,2024-12-01,334500,econômico,244,Jardim Desenvolvimento,belo horizonte,-19.980144314516888,-44.02698516742137
1114,99,2024-12-01,330000,econômico,290,Ipê Urbanismo,são paulo,-23.550042230438006,-46.45886711715785
1115,114,2024-12-01,342500,econômico,272,Verde Construtora,rio de janeiro,-22.764078917184772,-43.72274798690238
1116,133,2024-12-01,330000,econômico,233,Aurora Novas Cidades,são paulo,-23.616417356337745,-46.84826042030083
1117,158,2024-12-01,348000,econômico,218,Cedro Construtora,são paulo,-23.352984175714973,-46.745506987719715
1118,161,2024-12-01,361000,econômico,260,Parque Habitar,são paulo,-23.419296597411442,-46.87786044303304
1119,172,2024-12-01,872000,médio padrão,123,Parque Incorp,rio de janeiro,-22.931787329170195,-43.457660854114295
1120,202,2024-12-01,321500,econômico,221,Ipê Construtora,são paulo,-23.655511468114668,-46.793735422655175
1121,203,2024-12-01,797500,médio padrão,178,Jacarandá Empreendimentos,belo horizonte,-19.927399186789987,-43.99212024907816
1122,205,2024-12-01,363500,econômico,180,Parque Incorp,rio de janeiro,-22.987749558657075,-43.540701895678026
1123,211,2024-12-01,358500,econômico,195,Ventura Urbanismo,belo horizonte,-19.8175276289856,-43.97585238028843
1124,219,2024-12-01,321500,econômico,243,Nuvem Empreendimentos,belo horizonte,-20.039230334197793,-43.96634981217768
1125,223,2024-12-01,337500,econômico,240,Bosque Living,belo horizonte,-19.760688041532557,-44.076428486628
1126,235,2024-12-01,774500,médio padrão,159,Verde Desenvolvimento,são paulo,-23.610205271778447,-46.863245834914196
1127,239,2024-12-01,369500,econômico,274,Parque Incorp,rio de janeiro,-22.922983189840043,-43.247570180163194
1128,261,2024-12-01,997000,médio padrão,164,Areia Realty,belo horizonte,-19.989831258603534,-44.05365618179938
1129,267,2024-12-01,982000,médio padrão,120,Bosque Living,belo horizonte,-19.89176271097823,-43.913807268045815
1130,271,2024-12-01,348000,econômico,318,Lua Construtora,são paulo,-23.356017063911548,-46.84840569679575
1131,278,2024-12-01,334500,econômico,234,Jacarandá Desenvolvimento,belo horizonte,-19.989539507382286,-43.87798532624628
1132,280,2024-12-01,375500,econômico,146,Ponte Residencial,são paulo,-23.759499374029712,-46.833939153444234
1133,317,2024-12-01,282500,econômico,178,Parque Incorp,rio de janeiro,-22.98109241828784,-43.74656664197505
1134,326,2024-12-01,326500,econômico,243,Horizonte Novas Cidades,belo horizonte,-20.005977030037705,-44.01592854239316
1135,354,2024-12-01,319000,econômico,160,Parque Novas Cidades,são paulo,-23.61272724396972,-46.79547513122222
1136,386,2024-12-01,343000,econômico,213,Vale Urbanismo,são paulo,-23.75637945619481,-46.404847045211525
1137,398,2024-12-01,314500,econômico,260,Aurora Habitar,belo horizonte,-19.80416477333661,-43.97534999040197
1138,429,2024-12-01,352000,econômico,282,Ipê Construtora,belo horizonte,-19.787544745358453,-44.05853349256917
1139,433,2024-12-01,315500,econômico,210,Verde Novas Cidades,rio de janeiro,-22.817393418256447,-43.533538845335414
1140,438,2024-12-01,278500,econômico,149,Serra Desenvolvimento,belo horizonte,-20.025764390818658,-43.879480572640475
1141,450,2024-12-01,974000,médio padrão,101,Jardim Desenvolvimento,belo horizonte,-19.80624509792561,-43.915911475713244
1142,452,2024-12-01,453500,econômico,250,Cedro Construtora,são paulo,-23.445876488884547,-46.6618509816566
1143,469,2024-12-01,331500,econômico,174,Bosque Living,belo horizonte,-19.96491965511833,-43.99543067019291
1144,477,2024-12-01,383000,econômico,235,Cedro Empreendimentos,belo horizonte,-19.90813384535375,-43.93622152714381
1145,521,2024-12-01,344000,econômico,276,Verde Desenvolvimento,são paulo,-23.48314649934044,-46.449103890497874
1146,550,2024-12-01,801000,médio padrão,110,Bosque Living,belo horizonte,-20.043867105057174,-43.902038177552235
1147,558,2024-12-01,460500,econômico,240,Jacarandá Empreendimentos,belo horizonte,-19.845588184850428,-44.030481490069995
1148,559,2024-12-01,741000,médio padrão,169,Rio Living,rio de janeiro,-22.77838159701647,-43.23347134408102
1149,562,2024-12-01,350500,econômico,133,Jacarandá Empreendimentos,belo horizonte,-20.000686382222668,-43.9237185135002
1150,565,2024-12-01,279000,econômico,298,Lua Desenvolvimento,rio de janeiro,-22.906380478961776,-43.541972123805635
1151,573,2024-12-01,369000,econômico,216,Serra Urbanismo,rio de janeiro,-22.924576803261537,-43.63496375964254
1152,574,2024-12-01,340000,econômico,132,Jardim Desenvolvimento,belo horizonte,-19.990312986522042,-44.043555390855076
1153,649,2024-12-01,369000,econômico,285,Areia Realty,belo horizonte,-19.957104390991844,-43.96496451191675
1154,650,2024-12-01,325500,econômico,253,Jardim Residencial,belo horizonte,-19.99655975687748,-44.07476220017547
1155,689,2024-12-01,406000,econômico,287,Lua Residencial,rio de janeiro,-23.075391101502444,-43.78632669525826
1156,702,2024-12-01,361500,econômico,218,Bosque Living,belo horizonte,-19.89680181047803,-44.0237611215627
1157,711,2024-12-01,380500,econômico,134,Arvoredo Living,são paulo,-23.50544351517446,-46.60502412252755
1158,714,2024-12-01,738500,médio padrão,175,Vale Urbanismo,são paulo,-23.677875340228734,-46.70332098437731
1159,719,2024-12-01,999000,médio padrão,146,Lua Desenvolvimento,belo horizonte,-19.832742489475248,-43.92965261617404
1160,722,2024-12-01,315000,econômico,238,Arvoredo Living,belo horizonte,-19.755996206516514,-44.03693730361958
1161,763,2024-12-01,329000,econômico,280,Jardim Residencial,belo horizonte,-19.876295167062946,-43.97062368890161
1162,765,2024-12-01,282000,econômico,234,Rio Living,rio de janeiro,-22.86728371233548,-43.271975795160586
1163,793,2024-12-01,372000,econômico,159,Vale Urbanismo,são paulo,-23.501682534747722,-46.478226163833455
1164,801,2024-12-01,990000,médio padrão,143,Serra Urbanismo,belo horizonte,-19.882430779969628,-44.06992857121098
1165,807,2024-12-01,357000,econômico,197,Vale Urbanismo,são paulo,-23.37818785528955,-46.74024131606411
1166,819,2024-12-01,891500,médio padrão,91,Arvoredo Living,belo horizonte,-19.855345919801916,-43.91662730061752
1167,830,2024-12-01,948000,médio padrão,113,Arvoredo Living,belo horizonte,-19.83625561487204,-43.94326949607383
1168,843,2024-12-01,312000,econômico,225,Vila Realty,são paulo,-23.781985931740333,-46.39513162410742
1169,856,2024-12-01,380500,econômico,178,Arvoredo Living,são paulo,-23.659518967326942,-46.720867854644325
1170,861,2024-12-01,322500,econômico,175,Aurora Novas Cidades,belo horizonte,-19.771648534575036,-43.94974986226608
1171,868,2024-12-01,349000,econômico,183,Jardim Residencial,são paulo,-23.374983614654766,-46.78574809554673
1172,880,2024-12-01,375500,econômico,272,Verde Novas Cidades,são paulo,-23.67046236977915,-46.864608059803786
1173,886,2024-12-01,794500,médio padrão,94,Ponte Residencial,são paulo,-23.667420502395547,-46.630759160368235
1174,903,2024-12-01,914000,médio padrão,137,Bosque Living,belo horizonte,-19.889674314327447,-43.88609863485077
1175,907,2024-12-01,367000,econômico,246,Vale Novas Cidades,são paulo,-23.351459497085067,-46.84591340322019
1176,908,2024-12-01,838000,médio padrão,147,Ponte Residencial,são paulo,-23.400032582645654,-46.45975260322485
1177,918,2024-12-01,705000,médio padrão,66,Jacarandá Empreendimentos,belo horizonte,-19.976929433258334,-43.91560845969418
1178,919,2024-12-01,963500,médio padrão,141,Serra Urbanismo,belo horizonte,-19.84278855609361,-44.06688715046395
1179,937,2024-12-01,858500,médio padrão,124,Vale Novas Cidades,são paulo,-23.440978964278017,-46.64432088187816
1180,942,2024-12-01,367000,econômico,344,Aurora Habitar,belo horizonte,-19.884201593168907,-44.04004736392405
1181,954,2024-12-01,1079500,médio padrão,126,Aurora Habitar,belo horizonte,-19.839028180928157,-44.097465607714824
1182,963,2024-12-01,456500,econômico,153,Ipê Construtora,belo horizonte,-19.982141230013642,-44.02779973329606
1183,970,2024-12-01,425500,econômico,287,Cedro Empreendimentos,belo horizonte,-20.024548657125568,-44.00433612404647
1184,981,2024-12-01,1042500,médio padrão,170,Cedro Empreendimentos,belo horizonte,-19.920760922576783,-44.090821953104886
1185,990,2024-12-01,310500,econômico,144,Jardim Urbanismo,rio de janeiro,-22.95273827181248,-43.2984750846938
1186,998,2024-12-01,351000,econômico,161,Jardim Residencial,são paulo,-23.6494724080267,-46.41007139243782
1187,1010,2024-12-01,289000,econômico,297,Aurora Novas Cidades,belo horizonte,-19.920226471012555,-44.04858323583411
1188,1039,2024-12-01,350000,econômico,198,Bosque Living,belo horizonte,-20.039341024591295,-43.960122655631764
1189,1040,2024-12-01,1030000,médio padrão,67,Areia Habitar,rio de janeiro,-23.07250926265864,-43.680054306098675
1190,1109,2024-12-01,310500,econômico,233,Serra Living,são paulo,-23.79766821257409,-46.86822979197285
1191,1110,2024-12-01,328500,econômico,212,Ipê Empreendimentos,belo horizonte,-19.810932478347762,-43.8904220619732
1192,1124,2024-12-01,813000,médio padrão,146,Lua Desenvolvimento,belo horizonte,-19.987548717608615,-43.94185440565119
1193,1144,2024-12-01,371500,econômico,210,Ponte Residencial,são paulo,-23.51948803376647,-46.61715604867401
1194,1145,2024-12-01,777500,médio padrão,139,Jacarandá Residencial,são paulo,-23.769281602501646,-46.52001226196279
1195,1148,2024-12-01,427500,econômico,269,Serra Living,são paulo,-23.63176619283843,-46.56678310756763
1196,1149,2024-12-01,393000,econômico,182,Nuvem Empreendimentos,belo horizonte,-19.87928746685247,-44.027527082030225
1197,1165,2024-12-01,304000,econômico,215,Jardim Desenvolvimento,belo horizonte,-19.77942500114434,-43.96329578293206
1198,1186,2024-12-01,319000,econômico,209,Areia Desenvolvimento,são paulo,-23.565378907101447,-46.635921642144204
1199,1190,2024-12-01,359000,econômico,193,Verde Desenvolvimento,são paulo,-23.574306589555047,-46.49718251170976
